Smoothed X1	Smoothed Y1	
1332	-105.278571636128
1333	-107.291141127016
1334	-109.691911236095
1335	-113.934043708816
1336	-118.278285436095
1337	-120.196710545231
1338	-121.307079072534
1339	-120.679134690762
1340	-112.918834836273
1341	-101.792762563581
1342	-94.3692026908426
1343	-88.1326632181353
1344	-77.5001060726969
1345	-69.5148050727155
1346	-63.6616578182038
1347	-53.391940109161
1348	-45.6850106546149
1349	-44.4793055636979
1350	-42.4231149090964
1351	-43.0802268363198
1352	-52.2271282908254
1353	-58.7962968908252
1354	-63.1348274907945
1355	-74.1058983635159
1356	-85.221018127149
1357	-92.1059601816604
1358	-102.275772072544
1359	-110.902228327096
1360	-113.827845254405
1361	-119.815041763539
1362	-123.811819127236
1363	-120.577708618208
1364	-117.751702163741
1365	-121.187416309254
1366	-119.251724072918
1367	-117.059432254766
1368	-120.274120145698
1369	-124.870875654776
1370	-124.986209072952
1371	-123.154168563844
1372	-115.632974054732
1373	-106.022098836506
1374	-97.3825494728307
1375	-88.1911748727616
1376	-77.4710765636443
1377	-72.825041490895
1378	-67.6592724363237
1379	-60.9347374726766
1380	-54.3707710908558
1381	-52.4410983271899
1382	-53.8035165635363
1383	-59.8845850180836
1384	-66.2685388180683
1385	-73.088588618047
1386	-77.9789936907591
1387	-77.9110525089233
1388	-72.752432308922
1389	-68.8664117634637
1390	-64.4462962180039
1391	-61.3895635089077
1392	-55.6620802725244
1393	-49.1675960906529
1394	-40.5340338178997
1395	-32.0456979815596
1396	-25.5035701997919
1397	-23.0760967998683
1398	-24.2795768726619
1399	-29.6869407090614
1400	-38.5410481272775
1401	-45.2856001636523
1402	-50.2144698545677
1403	-55.0571722727948
1404	-56.3277767456054
1405	-54.384177582
1406	-54.231633745642
1407	-56.0473780365154
1408	-54.7149682728067
1409	-52.3170176363467
1410	-47.1054962726481
1411	-39.558497236229
1412	-35.5988092907452
1413	-37.1007786907257
1414	-43.2635679997844
1415	-55.2987205270002
1416	-70.6696850906043
1417	-82.3746068360455
1418	-89.6584342178636
1419	-96.6607412724334
1420	-102.695372290672
1421	-107.256280690703
1422	-108.779225872525
1423	-107.508634272523
1424	-101.685766145249
1425	-92.9836363452404
1426	-80.6618280725387
1427	-71.8054117271171
1428	-69.9689075453378
1429	-67.2652155271987
1430	-64.895689054511
1431	-63.6236109817911
1432	-61.5040467090907
1433	-58.5479894364085
1434	-55.6827556728303
1435	-53.1544013819575
1436	-51.9150818547405
1437	-54.7854341274976
1438	-52.6808421275157
1439	-50.7134555274792
1440	-52.0483753092589
1441	-54.6615719637412
1442	-56.2443708727985
1443	-66.6312707273122
1444	-75.5656366909433
1445	-77.9536120545799
1446	-67.623501836441
1447	-38.5618810910056
1448	9.8278586726295
1449	67.7705973453479
1450	135.066315236213
1451	202.30840416344
1452	268.655346181582
1453	337.693614581566
1454	409.870358654281
1455	479.047479345209
1456	541.889936636151
1457	588.916006290743
1458	616.56849529076
1459	627.850040272589
1460	625.691764563525
1461	617.68983887268
1462	614.898476363651
1463	612.481136545505
1464	606.002531181885
1465	603.862459163706
1466	602.524186872792
1467	597.838865581866
1468	594.858803400025
1469	596.756214618208
1470	596.977565127306
1471	598.962067727304
1472	600.352124963633
1473	599.659255509078
1474	599.984815527262
1475	602.952105763622
1476	607.084601236338
1477	611.426588981802
1478	618.596107163653
1479	624.885071527314
1480	628.166567690975
1481	630.027534781904
1482	631.781747472828
1483	635.529716891016
1484	638.51399478191
1485	640.767004309154
1486	642.178973400051
1487	642.023785018243
1488	638.979959472777
1489	637.27937845459
1490	638.035133636438
1491	639.478505806143
1492	639.607350429508
1493	645.478921007745
1494	649.653647759305
1495	648.385515941258
1496	651.339174489346
1497	637.426201000809
