Smoothed X1	Smoothed Y1	
1268	-71.8909787944208
1269	-70.780672540764
1270	-69.7426573138684
1271	-69.1826327335089
1272	-67.7690180897713
1273	-67.864567285652
1274	-69.2150474923352
1275	-70.9344542355587
1276	-71.8312984560927
1277	-73.1248261069258
1278	-74.4762867107987
1279	-75.8681497052312
1280	-77.892153752471
1281	-80.6540936332196
1282	-84.3823614583661
1283	-87.0374803004165
1284	-90.2660942606628
1285	-91.9037744695942
1286	-92.8442375519623
1287	-92.585867356509
1288	-91.5856733714541
1289	-89.0635990084459
1290	-87.7453995733212
1291	-87.0561983065059
1292	-86.6080097607026
1293	-87.3026187740266
1294	-88.3814120054245
1295	-88.068098263815
1296	-86.7108785477777
1297	-84.9409635670483
1298	-83.2947538726032
1299	-81.7019048813731
1300	-81.4216601976504
1301	-80.9596346670141
1302	-81.1911853037775
1303	-81.1167451031506
1304	-81.8262468077242
1305	-80.8675901595503
1306	-80.5356574525436
1307	-80.0310896611462
1308	-79.7561588962873
1309	-78.4052356779575
1310	-79.2242755103856
1311	-80.5104640619208
1312	-81.7628125959386
1313	-83.2359564039856
1314	-86.2965203444163
1315	-88.5103299669921
1316	-89.615257789443
1317	-91.1948487064491
1318	-93.3061523530632
1319	-94.5690687747051
1320	-97.1704725546142
1321	-100.602988381435
1322	-104.2950241408
1323	-107.905967664967
1324	-110.355431220184
1325	-110.404541821529
1326	-112.485482682164
1327	-114.54290526621
1328	-115.158046176285
1329	-115.029605514929
1330	-114.439461778725
1331	-108.887522780647
1332	-100.458838428805
1333	-89.2445753322293
1334	-76.9344202739497
1335	-62.1065938106428
1336	-45.6065984492501
1337	-29.1223350236813
1338	-13.3370863091201
1339	3.16778939254581
1340	18.6477887555957
1341	32.5190544772893
1342	46.1759726133197
1343	58.6125372576217
1344	70.1910435397178
1345	79.3621290328602
1346	84.6313154535989
1347	89.2153186564644
1348	93.6147503866503
1349	97.4294306378811
1350	102.104477169986
1351	109.388053464517
1352	116.476877701158
1353	123.517225472505
1354	129.211803092932
1355	134.759939647714
1356	139.766567508752
1357	144.010071170578
1358	147.544254314279
1359	151.580420376981
1360	155.163352167979
1361	157.205077965558
1362	159.111325319484
1363	160.993344722688
1364	162.572752464811
1365	163.550964512676
1366	164.750199595466
1367	165.475939657042
1368	165.854338867466
1369	165.76021350051
1370	165.665569017331
1371	166.162492924929
1372	166.849703944474
1373	167.11283306852
1374	167.20305311655
1375	167.37236030971
1376	167.245531423017
1377	166.927423607558
1378	166.962117797012
1379	167.485169815272
1380	167.666369553034
1381	167.400503052274
1382	167.753778212518
1383	167.617268389215
1384	166.779679282258
1385	165.298643787702
1386	164.679577652613
1387	162.994198825086
1388	162.006723600999
1389	161.008627656102
1390	161.295975990097
1391	161.018702615673
1392	161.550067753221
1393	162.462832429757
1394	164.075800726439
1395	165.477692703406
1396	166.641025849183
1397	167.632340383157
1398	168.912241707742
1399	170.019199195504
1400	170.467250206942
1401	171.235289549952
1402	171.939601174369
1403	170.100508070365
1404	168.265735409657
1405	167.202769648035
1406	166.79849235403
1407	166.265946127971
1408	167.279543008283
1409	167.91822519203
1410	168.306943939626
1411	168.330984315028
1412	168.913444257652
1413	170.171879790351
1414	171.494975302741
1415	172.636117102578
1416	173.320838945732
1417	173.557380219922
1418	172.773712662732
1419	171.558829471345
1420	169.912730645264
1421	167.835416184614
1422	165.326886089394
1423	162.387140359357
1424	159.303656084463
1425	155.64521762977
